Feature ID	Taxon	Confidence
8135beec331a8d558070c38b580e4b8e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii	0.9998799543062015
9c4a1d0c4c30fb6580dbf881bb79e94c	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia; s__	0.7164522978070014
805ae5d733d89ceb39c44a833f993717	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9659792416606661
1a3674d5abf60824bf09401e2ad18fd1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9996026841645024
37a34762b05b7533b87cc3ab65b8cda6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9991903168306708
983be7924e6d785458ec4fd101161eeb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9971597038250054
133961efe69b0210d1f84e0ece369133	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8277990361310144
530cc7f494d91094febd1f9919f5ab42	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999867259657
7a6ba4c8d070fb948f233f68fb32e947	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.997115631296276
889f1bc31887efea2354ba099342a203	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces	0.9495254611203685
fb5c2aa7e7a97d1ba29b2c9405cb6a41	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.999185458861256
265d7f289afbe583800041b932902eb6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9991032912092217
52c1c5ea15a487425851ad1040baf812	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.7983635158070514
8618cb1b38add299828293b9c42e4302	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__lautus	0.977731555640651
c20bceffe2b83a8ffc1e42e184431102	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999163999772
058ddaf9c85a652bd335f9fcf038b86a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7854055315999374
e60d9fb0fa5733bf87b61eda62cede91	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8775225466094395
c4d651c0569be717ecc7671c2ded5d3c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9999054639880793
ef5c15da7632abb7bfffba81c7841593	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__barengoltzii	0.9991144108517056
0f2656513e3c19dde84dd27b901f77c5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7375721294199298
ae969edc8d48814110df71632b80a238	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9769548890044549
